10/13/2007 1:43:00 PM,-0.003834699
10/13/2007 1:44:00 PM,-0.006556744
10/13/2007 1:45:00 PM,-0.005078613
10/13/2007 1:46:00 PM,-0.007570652
10/13/2007 1:47:00 PM,-0.004437424
10/13/2007 1:48:00 PM,-0.00979979
10/13/2007 1:49:00 PM,-0.014578946
10/13/2007 1:50:00 PM,-0.02643684
10/13/2007 1:51:00 PM,-0.040023154
10/13/2007 1:52:00 PM,-0.054887049
10/13/2007 1:53:00 PM,-0.066550302
10/13/2007 1:54:00 PM,-0.083395894
10/13/2007 1:55:00 PM,-0.091877698
10/13/2007 1:56:00 PM,-0.109826046
10/13/2007 1:57:00 PM,-0.109867955
10/13/2007 1:58:00 PM,-0.086859245
10/13/2007 1:59:00 PM,-0.050981189
10/13/2007 2:00:00 PM,-0.055871453
10/13/2007 2:01:00 PM,-0.07384675
10/13/2007 2:02:00 PM,-0.078942617
10/13/2007 2:03:00 PM,-0.075879742
10/13/2007 2:04:00 PM,0.510758713
10/13/2007 2:05:00 PM,0.587773006
10/13/2007 2:06:00 PM,0.742576449
10/13/2007 2:07:00 PM,0.857566745
10/13/2007 2:08:00 PM,0.948879174
10/13/2007 2:09:00 PM,1.073138388
10/13/2007 2:10:00 PM,1.095113938
10/13/2007 2:11:00 PM,1.114506596
10/13/2007 2:12:00 PM,1.115211332
10/13/2007 2:13:00 PM,1.160020825
10/13/2007 2:14:00 PM,1.204840405
10/13/2007 2:15:00 PM,1.18774785
10/13/2007 2:16:00 PM,1.202203072
10/13/2007 2:17:00 PM,1.161226387
10/13/2007 2:18:00 PM,1.16985185
10/13/2007 2:19:00 PM,1.179048066
10/13/2007 2:20:00 PM,1.187338415
10/13/2007 2:21:00 PM,1.222347844
10/13/2007 2:22:00 PM,1.247846031
10/13/2007 2:23:00 PM,1.23907538
10/13/2007 2:24:00 PM,1.258709393
10/13/2007 2:25:00 PM,1.221571895
10/13/2007 2:26:00 PM,1.244090631
10/13/2007 2:27:00 PM,1.270064927
10/13/2007 2:28:00 PM,1.253583517
10/13/2007 2:29:00 PM,1.225349281
10/13/2007 2:30:00 PM,1.210937786
10/13/2007 2:31:00 PM,1.191218544
10/13/2007 2:32:00 PM,1.162525942
10/13/2007 2:33:00 PM,1.135914062
10/13/2007 2:34:00 PM,1.075816593
10/13/2007 2:35:00 PM,1.087495421
10/13/2007 2:36:00 PM,0.990632108
10/13/2007 2:37:00 PM,0.918255654
10/13/2007 2:38:00 PM,0.89605631
10/13/2007 2:39:00 PM,0.851300967
10/13/2007 2:40:00 PM,0.847517231
10/13/2007 2:41:00 PM,0.804847148
10/13/2007 2:42:00 PM,0.742028244
10/13/2007 2:43:00 PM,0.7143445
10/13/2007 2:44:00 PM,0.677256767
10/13/2007 2:45:00 PM,0.62070184
10/13/2007 2:46:00 PM,0.602833476
10/13/2007 2:47:00 PM,0.56385031
10/13/2007 2:48:00 PM,0.535624034
10/13/2007 2:49:00 PM,0.511512453
10/13/2007 2:50:00 PM,0.517210828
10/13/2007 2:51:00 PM,0.507136978
10/13/2007 2:52:00 PM,0.501400466
10/13/2007 2:53:00 PM,0.486633655
10/13/2007 2:54:00 PM,0.484727479
10/13/2007 2:55:00 PM,0.485588529
10/13/2007 2:56:00 PM,0.473942055
10/13/2007 2:57:00 PM,0.489906616
10/13/2007 2:58:00 PM,0.47751748
10/13/2007 2:59:00 PM,0.476902922
10/13/2007 3:00:00 PM,0.446800996
10/13/2007 3:01:00 PM,0.466840416
